player_id,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
219184,39+1,39+1,39+1,39,38,38,38,39,39+1,39+1,39+1,42+1,45+1,45+1,45+1,42+1,58+1,61+1,61+1,61+1,58+1,61+1,70+1,70+1,70+1,61+1,13+1
223309,51+1,51+1,51+1,48,49,49,49,48,49+1,49+1,49+1,52+1,54+1,54+1,54+1,52+1,62+1,65+1,65+1,65+1,62+1,64+1,70+1,70+1,70+1,64+1,16+1
223829,58+1,58+1,58+1,64,61,61,61,64,61+1,61+1,61+1,65+1,61+1,61+1,61+1,65+1,70+1,64+1,64+1,64+1,70+1,70+1,64+1,64+1,64+1,70+1,19+1
224134,57+1,57+1,57+1,60,59,59,59,60,62+1,62+1,62+1,62+1,65+1,65+1,65+1,62+1,66+1,70+1,70+1,70+1,66+1,66+1,68+1,68+1,68+1,66+1,17+1
224917,64+1,64+1,64+1,71,70,70,70,71,71,71,71,71,66+1,66+1,66+1,71,54+1,49+1,49+1,49+1,54+1,50+1,39+1,39+1,39+1,50+1,14+1
229533,58+1,58+1,58+1,59,58,58,58,59,56+1,56+1,56+1,61+1,56+1,56+1,56+1,61+1,69+1,65+1,65+1,65+1,69+1,70+1,70+1,70+1,70+1,70+1,17+1
230082,67+1,67+1,67+1,70,69,69,69,70,70+1,70+1,70+1,70+1,65+1,65+1,65+1,70+1,55+1,52+1,52+1,52+1,55+1,52+1,45+1,45+1,45+1,52+1,17+1
230598,64+1,64+1,64+1,70,68,68,68,70,70+1,70+1,70+1,71+1,70+1,70+1,70+1,71+1,71+1,69+1,69+1,69+1,71+1,69+1,64+1,64+1,64+1,69+1,16+1
230775,70+1,70+1,70+1,71,70,70,70,71,69+1,69+1,69+1,70+1,64+1,64+1,64+1,70+1,57+1,53+1,53+1,53+1,57+1,55+1,48+1,48+1,48+1,55+1,16+1
232364,51+1,51+1,51+1,46,48,48,48,46,47+1,47+1,47+1,48+1,52+1,52+1,52+1,48+1,60+1,63+1,63+1,63+1,60+1,63+1,70+1,70+1,70+1,63+1,16+1
232524,60+1,60+1,60+1,59,58,58,58,59,57+1,57+1,57+1,61+1,60+1,60+1,60+1,61+1,69+1,67+1,67+1,67+1,69+1,70+1,71,71,71,70+1,18+1
235943,58+1,58+1,58+1,63,60,60,60,63,60+1,60+1,60+1,63+1,59+1,59+1,59+1,63+1,69+1,63+1,63+1,63+1,69+1,70+1,65+1,65+1,65+1,70+1,15+1
237247,48+1,48+1,48+1,42,44,44,44,42,42+1,42+1,42+1,44+1,45+1,45+1,45+1,44+1,58+1,60+1,60+1,60+1,58+1,63+1,70+1,70+1,70+1,63+1,18+1
119152,61+1,61+1,61+1,56,59,59,59,56,59+1,59+1,59+1,58+1,63+1,63+1,63+1,58+1,65+1,70+1,70+1,70+1,65+1,67+1,74+1,74+1,74+1,67+1,17+1
169938,71+1,71+1,71+1,74-2,74-2,74-2,74-2,74-2,73-1,73-1,73-1,74-2,66+1,66+1,66+1,74-2,55+1,50+1,50+1,50+1,55+1,51+1,43+1,43+1,43+1,51+1,19+1
189996,71+1,71+1,71+1,69,70,70,70,69,69+1,69+1,69+1,68+1,66+1,66+1,66+1,68+1,61+1,61+1,61+1,61+1,61+1,61+1,60+1,60+1,60+1,61+1,20+1
176270,70+1,70+1,70+1,65,69,69,69,65,65+1,65+1,65+1,62+1,57+1,57+1,57+1,62+1,51+1,49+1,49+1,49+1,51+1,49+1,48+1,48+1,48+1,49+1,16+1
181106,54+1,54+1,54+1,61,59,59,59,61,63+1,63+1,63+1,64+1,65+1,65+1,65+1,64+1,69+1,70+1,70+1,70+1,69+1,69+1,69+1,69+1,69+1,69+1,20+1
191389,70+1,70+1,70+1,67,70,70,70,67,69+1,69+1,69+1,64+1,63+1,63+1,63+1,64+1,49+1,51+1,51+1,51+1,49+1,47+1,48+1,48+1,48+1,47+1,15+1
203344,69+1,69+1,69+1,71,71,71,71,71,70+1,70+1,70+1,71,69+1,69+1,69+1,71,69+1,67+1,67+1,67+1,69+1,68+1,65+1,65+1,65+1,68+1,19+1
176103,70+1,70+1,70+1,69,70,70,70,69,69+1,69+1,69+1,69+1,67+1,67+1,67+1,69+1,60+1,60+1,60+1,60+1,60+1,59+1,58+1,58+1,58+1,59+1,17+1
184010,70+1,70+1,70+1,68,69,69,69,68,67+1,67+1,67+1,66+1,62+1,62+1,62+1,66+1,54+1,52+1,52+1,52+1,54+1,52+1,50+1,50+1,50+1,52+1,17+1
191980,67+1,67+1,67+1,70,68,68,68,70,68+1,68+1,68+1,70+1,67+1,67+1,67+1,70+1,72-1,69+1,69+1,69+1,72-1,71,69+1,69+1,69+1,71,18+1
203871,70+1,70+1,70+1,70,70,70,70,70,70+1,70+1,70+1,70+1,64+1,64+1,64+1,70+1,51+1,49+1,49+1,49+1,51+1,47+1,43+1,43+1,43+1,47+1,16+1
214980,70+1,70+1,70+1,67,68,68,68,67,66+1,66+1,66+1,65+1,58+1,58+1,58+1,65+1,48+1,45+1,45+1,45+1,48+1,46+1,43+1,43+1,43+1,46+1,18+1
143068,72+1,72+1,72+1,75,74,74,74,75,76+1,76+1,76+1,75+1,73+1,73+1,73+1,75+1,57+1,58+1,58+1,58+1,57+1,51+1,45+1,45+1,45+1,51+1,16+1
209538,28+1,28+1,28+1,29,30,30,30,29,31+1,31+1,31+1,30+1,31+1,31+1,31+1,30+1,27+1,29+1,29+1,29+1,27+1,27+1,28+1,28+1,28+1,27+1,74+1
137440,67+1,67+1,67+1,66,67,67,67,66,68+1,68+1,68+1,66+1,71+1,71+1,71+1,66+1,69+1,73-1,73-1,73-1,69+1,70+1,74-2,74-2,74-2,70+1,19+1
214025,62+1,62+1,62+1,64,63,63,63,64,65+1,65+1,65+1,66+1,67+1,67+1,67+1,66+1,70+1,70+1,70+1,70+1,70+1,70+1,69+1,69+1,69+1,70+1,17+1
214493,69+1,69+1,69+1,70,70,70,70,70,70+1,70+1,70+1,70+1,64+1,64+1,64+1,70+1,53+1,51+1,51+1,51+1,53+1,50+1,45+1,45+1,45+1,50+1,18+1
215982,70+1,70+1,70+1,67,68,68,68,67,65+1,65+1,65+1,65+1,56+1,56+1,56+1,65+1,47+1,43+1,43+1,43+1,47+1,44+1,40+1,40+1,40+1,44+1,17+1
165580,30+2,30+2,30+2,32+1,32+1,32+1,32+1,32+1,35+2,35+2,35+2,34+2,35+2,35+2,35+2,34+2,32+2,32+2,32+2,32+2,32+2,31+2,30+2,30+2,30+2,31+2,80+2
4098,72+2,72+2,72+2,71+1,74+1,74+1,74+1,71+1,76+2,76+2,76+2,72+2,79+2,79+2,79+2,72+2,69+2,76+2,76+2,76+2,69+2,69+2,72+2,72+2,72+2,69+2,17+2
1238,75+2,75+2,75+2,78+1,79+1,79+1,79+1,78+1,82-2,82-2,82-2,77+2,78+2,78+2,78+2,77+2,52+2,57+2,57+2,57+2,52+2,45+2,40+2,40+2,40+2,45+2,18+2
134979,50+2,50+2,50+2,44+1,45+1,45+1,45+1,44+1,46+2,46+2,46+2,47+2,55+2,55+2,55+2,47+2,62+2,69+2,69+2,69+2,62+2,65+2,76+2,76+2,76+2,65+2,15+2
109416,73+1,73+1,73+1,72,73,73,73,72,72+1,72+1,72+1,71+1,67+1,67+1,67+1,71+1,55+1,55+1,55+1,55+1,55+1,52+1,50+1,50+1,50+1,52+1,20+1
164876,75-2,75-2,75-2,68,73,73,73,68,72+1,72+1,72+1,68+1,69+1,69+1,69+1,68+1,54+1,59+1,59+1,59+1,54+1,53+1,55+1,55+1,55+1,53+1,17+1
10466,67+1,67+1,67+1,72-1,70,70,70,72-1,73-2,73-2,73-2,71,70+1,70+1,70+1,71,60+1,59+1,59+1,59+1,60+1,57+1,51+1,51+1,51+1,57+1,17+1
53405,73+1,73+1,73+1,77,75,75,75,77,77+1,77+1,77+1,78+1,79,79,79,78+1,79,79,79,79,79,78+1,76+1,76+1,76+1,78+1,16+1
103936,70+1,70+1,70+1,73,73,73,73,73,74,74,74,73+1,72+1,72+1,72+1,73+1,65+1,65+1,65+1,65+1,65+1,64+1,61+1,61+1,61+1,64+1,14+1
52829,65+1,65+1,65+1,66,66,66,66,66,68+1,68+1,68+1,67+1,71+1,71+1,71+1,67+1,69+1,72,72,72,69+1,69+1,71+1,71+1,71+1,69+1,17+1
18919,60+1,60+1,60+1,65,65,65,65,65,70+1,70+1,70+1,64+1,70+1,70+1,70+1,64+1,59+1,66+1,66+1,66+1,59+1,57+1,60+1,60+1,60+1,57+1,16+1
187042,68+1,68+1,68+1,68,68,68,68,68,68+1,68+1,68+1,69+1,70+1,70+1,70+1,69+1,71+1,70+1,70+1,70+1,71+1,70+1,69+1,69+1,69+1,70+1,18+1
193220,48+1,48+1,48+1,44,45,45,45,44,44+1,44+1,44+1,46+1,48+1,48+1,48+1,46+1,58+1,61+1,61+1,61+1,58+1,61+1,70+1,70+1,70+1,61+1,16+1
204136,70+1,70+1,70+1,67,69,69,69,67,67+1,67+1,67+1,67+1,65+1,65+1,65+1,67+1,61+1,60+1,60+1,60+1,61+1,61+1,60+1,60+1,60+1,61+1,17+1
121939,68+3,68+3,68+3,77+2,74+2,74+2,74+2,77+2,78+3,78+3,78+3,78+3,82+3,82+3,82+3,78+3,85+3,84+3,84+3,84+3,85+3,85+3,80+3,80+3,80+3,85+3,19+3
45197,71+3,71+3,71+3,71+2,73+2,73+2,73+2,71+2,77+3,77+3,77+3,73+3,82,82,82,73+3,72+3,79+3,79+3,79+3,72+3,70+3,72+3,72+3,72+3,70+3,17+3
41674,61+1,61+1,61+1,61,61,61,61,61,65+1,65+1,65+1,63+1,71+1,71+1,71+1,63+1,69+1,75-1,75-1,75-1,69+1,69+1,73+1,73+1,73+1,69+1,16+1
101336,68+1,68+1,68+1,70,70,70,70,70,70+1,70+1,70+1,70+1,73+1,73+1,73+1,70+1,73+1,75-1,75-1,75-1,73+1,72+1,75-1,75-1,75-1,72+1,19+1
188489,71+1,71+1,71+1,73,73,73,73,73,73+1,73+1,73+1,73+1,72+1,72+1,72+1,73+1,72+1,71+1,71+1,71+1,72+1,71+1,68+1,68+1,68+1,71+1,20+1
199108,74,74,74,74,74,74,74,74,74,74,74,73+1,68+1,68+1,68+1,73+1,59+1,58+1,58+1,58+1,59+1,57+1,55+1,55+1,55+1,57+1,19+1
6895,24+1,24+1,24+1,22,22,22,22,22,22+1,22+1,22+1,23+1,21+1,21+1,21+1,23+1,24+1,24+1,24+1,24+1,24+1,24+1,27+1,27+1,27+1,24+1,72+1
110026,69+1,69+1,69+1,72,72,72,72,72,72+1,72+1,72+1,71+1,69+1,69+1,69+1,71+1,60+1,59+1,59+1,59+1,60+1,56+1,52+1,52+1,52+1,56+1,17+1
8517,66+1,66+1,66+1,66,67,67,67,66,68+1,68+1,68+1,66+1,69+1,69+1,69+1,66+1,69+1,71+1,71+1,71+1,69+1,69+1,72,72,72,69+1,15+1
214014,64+1,64+1,64+1,70,69,69,69,70,70+1,70+1,70+1,70+1,65+1,65+1,65+1,70+1,55+1,52+1,52+1,52+1,55+1,52+1,43+1,43+1,43+1,52+1,16+1
20556,71+1,71+1,71+1,73,74,74,74,73,75-1,75-1,75-1,73+1,73+1,73+1,73+1,73+1,57+1,60+1,60+1,60+1,57+1,54+1,52+1,52+1,52+1,54+1,19+1
146741,63+1,63+1,63+1,62,62,62,62,62,62+1,62+1,62+1,64+1,66+1,66+1,66+1,64+1,72+1,73+1,73+1,73+1,72+1,73+1,75-1,75-1,75-1,73+1,18+1
50908,60+1,60+1,60+1,62,63,63,63,62,65+1,65+1,65+1,64+1,69+1,69+1,69+1,64+1,67+1,72+1,72+1,72+1,67+1,67+1,72+1,72+1,72+1,67+1,18+1
112230,66+1,66+1,66+1,68,68,68,68,68,69+1,69+1,69+1,70+1,71+1,71+1,71+1,70+1,72+1,72+1,72+1,72+1,72+1,72+1,72+1,72+1,72+1,72+1,17+1
41634,54+1,54+1,54+1,58,57,57,57,58,60+1,60+1,60+1,60+1,66+1,66+1,66+1,60+1,68+1,71+1,71+1,71+1,68+1,67+1,68+1,68+1,68+1,67+1,16+1
156368,67+1,67+1,67+1,70,69,69,69,70,70+1,70+1,70+1,70+1,65+1,65+1,65+1,70+1,49+1,47+1,47+1,47+1,49+1,44+1,34+1,34+1,34+1,44+1,15+1
203237,25+1,25+1,25+1,26,27,27,27,26,30+1,30+1,30+1,28+1,31+1,31+1,31+1,28+1,26+1,30+1,30+1,30+1,26+1,26+1,27+1,27+1,27+1,26+1,70+1
220805,60+1,60+1,60+1,69,66,66,66,69,68+1,68+1,68+1,70+1,63+1,63+1,63+1,70+1,54+1,48+1,48+1,48+1,54+1,49+1,36+1,36+1,36+1,49+1,18+1
180716,59+1,59+1,59+1,53,55,55,55,53,55+1,55+1,55+1,55+1,62+1,62+1,62+1,55+1,66+1,71+1,71+1,71+1,66+1,67+1,75+1,75+1,75+1,67+1,19+1
193985,60+1,60+1,60+1,58,60,60,60,58,62+1,62+1,62+1,60+1,67+1,67+1,67+1,60+1,69+1,74+1,74+1,74+1,69+1,70+1,77-2,77-2,77-2,70+1,19+1
216048,71+1,71+1,71+1,65,68,68,68,65,64+1,64+1,64+1,63+1,56+1,56+1,56+1,63+1,46+1,42+1,42+1,42+1,46+1,44+1,40+1,40+1,40+1,44+1,15+1
221627,71+1,71+1,71+1,73,73,73,73,73,72+1,72+1,72+1,73,67+1,67+1,67+1,73,56+1,52+1,52+1,52+1,56+1,52+1,43+1,43+1,43+1,52+1,20+1
202064,70+1,70+1,70+1,70,71,71,71,70,70+1,70+1,70+1,70+1,70+1,70+1,70+1,70+1,71+1,69+1,69+1,69+1,71+1,71+1,68+1,68+1,68+1,71+1,19+1
190396,54+1,54+1,54+1,59,57,57,57,59,61+1,61+1,61+1,62+1,65+1,65+1,65+1,62+1,69+1,70+1,70+1,70+1,69+1,69+1,69+1,69+1,69+1,69+1,17+1
200231,69+1,69+1,69+1,70,70,70,70,70,70+1,70+1,70+1,70+1,66+1,66+1,66+1,70+1,57+1,55+1,55+1,55+1,57+1,54+1,49+1,49+1,49+1,54+1,18+1
213253,61+1,61+1,61+1,65,63,63,63,65,63+1,63+1,63+1,65+1,64+1,64+1,64+1,65+1,70+1,67+1,67+1,67+1,70+1,70+1,68+1,68+1,68+1,70+1,17+1
217647,72+1,72+1,72+1,71,71,71,71,71,70+1,70+1,70+1,69+1,66+1,66+1,66+1,69+1,54+1,53+1,53+1,53+1,54+1,51+1,48+1,48+1,48+1,51+1,16+1
15723,75,75,75,73+1,74+1,74+1,74+1,73+1,73+2,73+2,73+2,74+1,74+1,74+1,74+1,74+1,70+2,70+2,70+2,70+2,70+2,69+2,69+2,69+2,69+2,69+2,16+2
196948,67+1,67+1,67+1,70,70,70,70,70,70+1,70+1,70+1,71+1,67+1,67+1,67+1,71+1,65+1,63+1,63+1,63+1,65+1,63+1,60+1,60+1,60+1,63+1,18+1
156259,57+1,57+1,57+1,56,55,55,55,56,55+1,55+1,55+1,58+1,58+1,58+1,58+1,58+1,66+1,65+1,65+1,65+1,66+1,67+1,70+1,70+1,70+1,67+1,16+1
183429,69+1,69+1,69+1,66,68,68,68,66,67+1,67+1,67+1,67+1,70+1,70+1,70+1,67+1,69+1,71,71,71,69+1,68+1,71,71,71,68+1,17+1
190575,63+1,63+1,63+1,66,66,66,66,66,68+1,68+1,68+1,68+1,70+1,70+1,70+1,68+1,68+1,69+1,69+1,69+1,68+1,67+1,66+1,66+1,66+1,67+1,16+1
192155,64+1,64+1,64+1,68,67,67,67,68,67+1,67+1,67+1,70+1,68+1,68+1,68+1,70+1,73-1,70+1,70+1,70+1,73-1,73-1,70+1,70+1,70+1,73-1,15+1
223896,73-2,73-2,73-2,70,70,70,70,70,67+1,67+1,67+1,70+1,62+1,62+1,62+1,70+1,54+1,50+1,50+1,50+1,54+1,51+1,46+1,46+1,46+1,51+1,16+1
189488,57+1,57+1,57+1,58,57,57,57,58,59+1,59+1,59+1,59+1,62+1,62+1,62+1,59+1,66+1,69+1,69+1,69+1,66+1,67+1,73+1,73+1,73+1,67+1,18+1
164986,69+1,69+1,69+1,70,70,70,70,70,71+1,71+1,71+1,70+1,69+1,69+1,69+1,70+1,63+1,63+1,63+1,63+1,63+1,61+1,60+1,60+1,60+1,61+1,20+1
200915,71+1,71+1,71+1,68,70,70,70,68,67+1,67+1,67+1,67+1,62+1,62+1,62+1,67+1,52+1,51+1,51+1,51+1,52+1,49+1,48+1,48+1,48+1,49+1,17+1
204449,53+1,53+1,53+1,58,56,56,56,58,57+1,57+1,57+1,62+1,61+1,61+1,61+1,62+1,71+1,69+1,69+1,69+1,71+1,71+1,70+1,70+1,70+1,71+1,17+1
165888,58+1,58+1,58+1,54,54,54,54,54,52+1,52+1,52+1,56+1,56+1,56+1,56+1,56+1,65+1,65+1,65+1,65+1,65+1,66+1,70+1,70+1,70+1,66+1,17+1
173470,60+1,60+1,60+1,69,68,68,68,69,70+1,70+1,70+1,70+1,70+1,70+1,70+1,70+1,68+1,67+1,67+1,67+1,68+1,66+1,59+1,59+1,59+1,66+1,8+1
178187,54+1,54+1,54+1,54,54,54,54,54,54+1,54+1,54+1,57+1,59+1,59+1,59+1,57+1,66+1,67+1,67+1,67+1,66+1,67+1,70+1,70+1,70+1,67+1,18+1
184456,56+1,56+1,56+1,60,58,58,58,60,57+1,57+1,57+1,61+1,58+1,58+1,58+1,61+1,69+1,67+1,67+1,67+1,69+1,70+1,70+1,70+1,70+1,70+1,18+1
202540,52+1,52+1,52+1,53,53,53,53,53,55+1,55+1,55+1,58+1,62+1,62+1,62+1,58+1,65+1,69+1,69+1,69+1,65+1,66+1,70+1,70+1,70+1,66+1,17+1
156478,65+1,65+1,65+1,66,65,65,65,66,67+1,67+1,67+1,67+1,69+1,69+1,69+1,67+1,69+1,71+1,71+1,71+1,69+1,69+1,69+1,69+1,69+1,69+1,18+1
207706,59+1,59+1,59+1,62,60,60,60,62,60+1,60+1,60+1,63+1,62+1,62+1,62+1,63+1,71+1,69+1,69+1,69+1,71+1,71+1,72+1,72+1,72+1,71+1,18+1
203746,67+1,67+1,67+1,68,69,69,69,68,70+1,70+1,70+1,69+1,68+1,68+1,68+1,69+1,59+1,58+1,58+1,58+1,59+1,56+1,52+1,52+1,52+1,56+1,17+1
221425,60+1,60+1,60+1,70,67,67,67,70,70+1,70+1,70+1,70+1,63+1,63+1,63+1,70+1,50+1,46+1,46+1,46+1,50+1,45+1,32+1,32+1,32+1,45+1,14+1
138193,68+1,68+1,68+1,70,70,70,70,70,71+1,71+1,71+1,71+1,74+1,74+1,74+1,71+1,72+1,74+1,74+1,74+1,72+1,71+1,72+1,72+1,72+1,71+1,17+1
180840,68+1,68+1,68+1,72,71,71,71,72,72+1,72+1,72+1,73+1,73+1,73+1,73+1,73+1,74,73+1,73+1,73+1,74,73+1,71+1,71+1,71+1,73+1,17+1
144511,65+1,65+1,65+1,67,67,67,67,67,69+1,69+1,69+1,69+1,71+1,71+1,71+1,69+1,69+1,71+1,71+1,71+1,69+1,69+1,68+1,68+1,68+1,69+1,16+1
216789,44+1,44+1,44+1,39,40,40,40,39,40+1,40+1,40+1,42+1,46+1,46+1,46+1,42+1,59+1,62+1,62+1,62+1,59+1,63+1,71+1,71+1,71+1,63+1,17+1
138065,53+1,53+1,53+1,57,56,56,56,57,58+1,58+1,58+1,60+1,64+1,64+1,64+1,60+1,70+1,72-1,72-1,72-1,70+1,70+1,72-1,72-1,72-1,70+1,16+1
162174,63+1,63+1,63+1,65,66,66,66,65,67+1,67+1,67+1,67+1,70+1,70+1,70+1,67+1,68+1,70+1,70+1,70+1,68+1,68+1,67+1,67+1,67+1,68+1,17+1
184341,70+1,70+1,70+1,63,66,66,66,63,64+1,64+1,64+1,62+1,58+1,58+1,58+1,62+1,44+1,44+1,44+1,44+1,44+1,42+1,41+1,41+1,41+1,42+1,16+1
192823,61+1,61+1,61+1,66,63,63,63,66,64+1,64+1,64+1,66+1,66+1,66+1,66+1,66+1,71,68+1,68+1,68+1,71,70+1,67+1,67+1,67+1,70+1,17+1
200644,67+1,67+1,67+1,69,69,69,69,69,69+1,69+1,69+1,70+1,65+1,65+1,65+1,70+1,57+1,56+1,56+1,56+1,57+1,53+1,50+1,50+1,50+1,53+1,19+1
107391,22+1,22+1,22+1,22,22,22,22,22,23+1,23+1,23+1,23+1,24+1,24+1,24+1,23+1,22+1,23+1,23+1,23+1,22+1,22+1,21+1,21+1,21+1,22+1,70+1
143674,60+1,60+1,60+1,63,60,60,60,63,62+1,62+1,62+1,64+1,64+1,64+1,64+1,64+1,69+1,68+1,68+1,68+1,69+1,70+1,70+1,70+1,70+1,70+1,17+1
147305,66+1,66+1,66+1,63,66,66,66,63,67+1,67+1,67+1,64+1,70+1,70+1,70+1,64+1,64+1,70+1,70+1,70+1,64+1,63+1,69+1,69+1,69+1,63+1,18+1
161700,60+1,60+1,60+1,64,62,62,62,64,64+1,64+1,64+1,65+1,66+1,66+1,66+1,65+1,69+1,69+1,69+1,69+1,69+1,70+1,71,71,71,70+1,17+1
163991,23+1,23+1,23+1,22,22,22,22,22,21+1,21+1,21+1,23+1,20+1,20+1,20+1,23+1,25+1,23+1,23+1,23+1,25+1,25+1,25+1,25+1,25+1,25+1,70+1
165065,70+1,70+1,70+1,71,71,71,71,71,70+1,70+1,70+1,70+1,64+1,64+1,64+1,70+1,55+1,52+1,52+1,52+1,55+1,52+1,48+1,48+1,48+1,52+1,20+1
183365,41+1,41+1,41+1,40,40,40,40,40,42+1,42+1,42+1,43+1,48+1,48+1,48+1,43+1,59+1,63+1,63+1,63+1,59+1,62+1,70+1,70+1,70+1,62+1,15+1
213316,45+1,45+1,45+1,41,42,42,42,41,43+1,43+1,43+1,45+1,49+1,49+1,49+1,45+1,59+1,62+1,62+1,62+1,59+1,63+1,70+1,70+1,70+1,63+1,19+1
214198,64+1,64+1,64+1,66,67,67,67,66,68+1,68+1,68+1,68+1,70+1,70+1,70+1,68+1,68+1,70+1,70+1,70+1,68+1,68+1,67+1,67+1,67+1,68+1,15+1
140526,72+1,72+1,72+1,69,70,70,70,69,69+1,69+1,69+1,69+1,66+1,66+1,66+1,69+1,59+1,60+1,60+1,60+1,59+1,58+1,58+1,58+1,58+1,58+1,18+1
191549,57+1,57+1,57+1,55,56,56,56,55,58+1,58+1,58+1,58+1,64+1,64+1,64+1,58+1,64+1,69+1,69+1,69+1,64+1,65+1,71+1,71+1,71+1,65+1,19+1
41734,64+1,64+1,64+1,64,64,64,64,64,65+1,65+1,65+1,65+1,69+1,69+1,69+1,65+1,66+1,70+1,70+1,70+1,66+1,65+1,68+1,68+1,68+1,65+1,19+1
53967,53+1,53+1,53+1,43,47,47,47,43,45+1,45+1,45+1,45+1,53+1,53+1,53+1,45+1,55+1,63+1,63+1,63+1,55+1,58+1,70+1,70+1,70+1,58+1,16+1
122361,62+1,62+1,62+1,64,64,64,64,64,66+1,66+1,66+1,66+1,69+1,69+1,69+1,66+1,68+1,70+1,70+1,70+1,68+1,67+1,68+1,68+1,68+1,67+1,18+1
136265,65+1,65+1,65+1,67,68,68,68,67,70+1,70+1,70+1,67+1,71,71,71,67+1,65+1,68+1,68+1,68+1,65+1,64+1,63+1,63+1,63+1,64+1,19+1
152690,24+1,24+1,24+1,24,24,24,24,24,26+1,26+1,26+1,24+1,25+1,25+1,25+1,24+1,25+1,25+1,25+1,25+1,25+1,25+1,25+1,25+1,25+1,25+1,70+1
156903,55+1,55+1,55+1,51,53,53,53,51,52+1,52+1,52+1,54+1,57+1,57+1,57+1,54+1,64+1,66+1,66+1,66+1,64+1,66+1,70+1,70+1,70+1,66+1,18+1
159578,70+1,70+1,70+1,67,69,69,69,67,66+1,66+1,66+1,67+1,61+1,61+1,61+1,67+1,51+1,50+1,50+1,50+1,51+1,49+1,46+1,46+1,46+1,49+1,18+1
163370,64+1,64+1,64+1,70,69,69,69,70,70+1,70+1,70+1,70+1,65+1,65+1,65+1,70+1,55+1,51+1,51+1,51+1,55+1,50+1,41+1,41+1,41+1,50+1,15+1
163625,66+1,66+1,66+1,67,67,67,67,67,68+1,68+1,68+1,68+1,69+1,69+1,69+1,68+1,68+1,70+1,70+1,70+1,68+1,68+1,67+1,67+1,67+1,68+1,16+1
192369,62+1,62+1,62+1,65,64,64,64,65,66+1,66+1,66+1,67+1,69+1,69+1,69+1,67+1,69+1,70+1,70+1,70+1,69+1,67+1,66+1,66+1,66+1,67+1,17+1
212506,70+1,70+1,70+1,62,66,66,66,62,63+1,63+1,63+1,60+1,58+1,58+1,58+1,60+1,45+1,46+1,46+1,46+1,45+1,44+1,46+1,46+1,46+1,44+1,19+1
214610,70+1,70+1,70+1,71,71,71,71,71,71+1,71+1,71+1,71+1,67+1,67+1,67+1,71+1,59+1,57+1,57+1,57+1,59+1,57+1,51+1,51+1,51+1,57+1,15+1
204032,68+1,68+1,68+1,73,71,71,71,73,72+1,72+1,72+1,74+1,70+1,70+1,70+1,74+1,73+1,69+1,69+1,69+1,73+1,71+1,66+1,66+1,66+1,71+1,15+1
149449,70+1,70+1,70+1,66,67,67,67,66,64+1,64+1,64+1,64+1,57+1,57+1,57+1,64+1,49+1,46+1,46+1,46+1,49+1,47+1,46+1,46+1,46+1,47+1,17+1
170966,68+1,68+1,68+1,69,69,69,69,69,68+1,68+1,68+1,70+1,64+1,64+1,64+1,70+1,56+1,51+1,51+1,51+1,56+1,52+1,44+1,44+1,44+1,52+1,19+1
184781,25+1,25+1,25+1,24,25,25,25,24,24+1,24+1,24+1,24+1,22+1,22+1,22+1,24+1,23+1,22+1,22+1,22+1,23+1,23+1,23+1,23+1,23+1,23+1,70+1
204805,22+1,22+1,22+1,25,26,26,26,25,28+1,28+1,28+1,26+1,29+1,29+1,29+1,26+1,24+1,26+1,26+1,26+1,24+1,24+1,23+1,23+1,23+1,24+1,70+1
208030,62+1,62+1,62+1,59,61,61,61,59,62+1,62+1,62+1,60+1,66+1,66+1,66+1,60+1,64+1,70+1,70+1,70+1,64+1,64+1,70+1,70+1,70+1,64+1,17+1
186402,49+1,49+1,49+1,47,46,46,46,47,47+1,47+1,47+1,49+1,52+1,52+1,52+1,49+1,62+1,65+1,65+1,65+1,62+1,65+1,71+1,71+1,71+1,65+1,17+1
201359,64+1,64+1,64+1,67,66,66,66,67,69+1,69+1,69+1,68+1,70+1,70+1,70+1,68+1,69+1,71+1,71+1,71+1,69+1,69+1,68+1,68+1,68+1,69+1,17+1
189502,68+1,68+1,68+1,72-1,71,71,71,72-1,70+1,70+1,70+1,70+1,61+1,61+1,61+1,70+1,56+1,49+1,49+1,49+1,56+1,53+1,44+1,44+1,44+1,53+1,14+1
189893,59+1,59+1,59+1,59,57,57,57,59,55+1,55+1,55+1,60+1,56+1,56+1,56+1,60+1,69+1,63+1,63+1,63+1,69+1,70+1,68+1,68+1,68+1,70+1,16+1
199044,70+1,70+1,70+1,67,68,68,68,67,65+1,65+1,65+1,65+1,58+1,58+1,58+1,65+1,50+1,46+1,46+1,46+1,50+1,48+1,43+1,43+1,43+1,48+1,18+1
204627,52+1,52+1,52+1,51,50,50,50,51,50+1,50+1,50+1,53+1,53+1,53+1,53+1,53+1,62+1,64+1,64+1,64+1,62+1,64+1,70+1,70+1,70+1,64+1,17+1
214411,64+1,64+1,64+1,71,69,69,69,71,71+1,71+1,71+1,70+1,66+1,66+1,66+1,70+1,59+1,56+1,56+1,56+1,59+1,58+1,50+1,50+1,50+1,58+1,16+1
222577,62+1,62+1,62+1,70,68,68,68,70,70+1,70+1,70+1,69+1,64+1,64+1,64+1,69+1,58+1,54+1,54+1,54+1,58+1,55+1,48+1,48+1,48+1,55+1,16+1
